EXTERNAL/TSAI:  VERSION OF 8/8/96

RUNPLAN for CLAS hadronization experiment                               
 inclusive:                                                             
                                                                        
CLAS TIN                                                                
                                                                        

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = ( 50,119);   avgA = 119.000; amuM=118.891; avgM=110.747
 targ= ordina; ttarg(rl)=0.02345; twall=0.00129; tbeam=0.00264; tspec=0.00000
         Nseg  =   2
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 1
   2.219  0.650  6.34    1.73  -10.88    0.80    0.00  -10.09 4.856E+00

  10.540 44.610 10.71    2.05   -9.29    0.99    0.00   -8.30  0.752
   1.763  0.650  6.64    2.74  -14.38    1.43    0.00  -12.95 3.195E+00

  10.540  5.735  1.03    7.94  -40.28   26.96    0.00  -13.32  3.409
   9.730  0.675  1.37   11.06  -47.55   26.21    0.00  -21.34 1.101E+05

  10.540  5.904  1.08    7.53  -38.63   25.35    0.00  -13.28  3.376
   9.685  0.675  1.40   10.51  -46.04   24.76    0.00  -21.28 8.973E+04

  10.540  6.078  1.14    7.15  -37.20   23.82    0.00  -13.38  3.342
   9.638  0.675  1.43    9.98  -44.70   23.37    0.00  -21.33 7.304E+04

  10.540  6.259  1.20    6.80  -35.69   22.39    0.00  -13.30  3.307
   9.589  0.675  1.46    9.49  -43.30   22.06    0.00  -21.24 5.930E+04

  10.540  6.445  1.27    6.40  -34.16   20.81    0.00  -13.35  3.263
   9.536  0.674  1.49    8.95  -41.87   20.61    0.00  -21.26 4.823E+04

  10.540  6.639  1.34    6.04  -32.66   19.36    0.00  -13.30  3.219
   9.481  0.674  1.53    8.45  -40.46   19.26    0.00  -21.20 3.916E+04

  10.540  6.839  1.41    5.65  -31.25   17.82    0.00  -13.42  3.169
   9.422  0.674  1.56    7.91  -39.12   17.82    0.00  -21.29 3.187E+04

  10.540  7.047  1.49    5.29  -29.96   16.43    0.00  -13.54  3.122
   9.361  0.674  1.60    7.41  -37.89   16.50    0.00  -21.39 2.591E+04

  10.540  7.263  1.57    4.91  -28.62   15.00    0.00  -13.62  3.069
   9.296  0.674  1.64    6.89  -36.62   15.14    0.00  -21.47 2.112E+04

  10.540  7.487  1.66    4.54  -27.27   13.58    0.00  -13.69  3.011
   9.227  0.673  1.69    6.37  -35.33   13.79    0.00  -21.54 1.725E+04

  10.540  7.720  1.75    4.18  -26.07   12.29    0.00  -13.78  2.955
   9.155  0.673  1.73    5.88  -34.17   12.53    0.00  -21.64 1.408E+04

  10.540  7.962  1.84    3.84  -24.89   11.05    0.00  -13.85  2.897
   9.079  0.673  1.78    5.40  -33.03   11.33    0.00  -21.71 1.151E+04

  10.540  8.214  1.95    3.50  -23.78    9.84    0.00  -13.94  2.834
   8.998  0.672  1.83    4.93  -31.94   10.14    0.00  -21.80 9.429E+03

  10.540  8.476  2.05    3.19  -22.79    8.78    0.00  -14.01  2.775
   8.914  0.673  1.88    4.50  -30.96    9.09    0.00  -21.87 7.711E+03

  10.540  8.750  2.16    2.89  -21.80    7.75    0.00  -14.04  2.709
   8.824  0.672  1.94    4.07  -29.96    8.07    0.00  -21.89 6.319E+03

  10.540  9.035  2.28    2.61  -20.93    6.85    0.00  -14.08  2.647
   8.730  0.672  1.99    3.69  -29.07    7.16    0.00  -21.91 5.166E+03

  10.540  9.333  2.41    2.36  -20.09    6.04    0.00  -14.06  2.584
   8.631  0.672  2.05    3.34  -28.20    6.35    0.00  -21.85 4.215E+03

  10.540  9.644  2.54    2.13  -19.33    5.29    0.00  -14.04  2.518
   8.526  0.672  2.12    3.01  -27.38    5.60    0.00  -21.79 3.439E+03

  10.540  9.970  2.68    1.92  -18.54    4.63    0.00  -13.91  2.452
   8.415  0.672  2.19    2.72  -26.53    4.92    0.00  -21.61 2.797E+03

  10.540 10.312  2.83    1.73  -17.83    4.04    0.00  -13.79  2.385
   8.298  0.672  2.26    2.45  -25.74    4.33    0.00  -21.41 2.269E+03

  10.540 10.671  2.98    1.56  -17.17    3.54    0.00  -13.63  2.320
   8.175  0.672  2.34    2.21  -24.99    3.81    0.00  -21.18 1.833E+03

  10.540 11.049  3.14    1.40  -16.52    3.09    0.00  -13.43  2.254
   8.045  0.671  2.42    1.99  -24.23    3.34    0.00  -20.89 1.476E+03

  10.540 11.446  3.32    1.27  -15.93    2.70    0.00  -13.23  2.188
   7.908  0.671  2.50    1.80  -23.53    2.94    0.00  -20.59 1.184E+03

  10.540 11.865  3.50    1.15  -15.34    2.36    0.00  -12.97  2.124
   7.764  0.671  2.59    1.63  -22.82    2.59    0.00  -20.24 9.453E+02

  10.540 12.309  3.69    1.04  -14.85    2.06    0.00  -12.79  2.059
   7.612  0.671  2.69    1.48  -22.21    2.27    0.00  -19.93 7.527E+02

  10.540 12.779  3.89    0.95  -14.31    1.80    0.00  -12.51  1.993
   7.451  0.671  2.79    1.35  -21.54    2.00    0.00  -19.54 5.979E+02

  10.540 13.278  4.10    0.86  -13.84    1.57    0.00  -12.27  1.928
   7.282  0.671  2.89    1.22  -20.94    1.76    0.00  -19.19 4.731E+02

  10.540 13.809  4.33    0.79  -13.38    1.37    0.00  -12.01  1.861
   7.103  0.671  3.00    1.12  -20.35    1.54    0.00  -18.81 3.737E+02

  10.540 14.377  4.56    0.72  -12.97    1.19    0.00  -11.78  1.793
   6.914  0.671  3.12    1.02  -19.81    1.35    0.00  -18.46 2.947E+02

  10.540 14.986  4.81    0.66  -12.58    1.03    0.00  -11.55  1.725
   6.715  0.671  3.24    0.93  -19.29    1.18    0.00  -18.11 2.318E+02

  10.540 15.640  5.08    0.61  -12.23    0.90    0.00  -11.33  1.657
   6.506  0.671  3.37    0.86  -18.82    1.04    0.00  -17.78 1.818E+02

  10.540 16.348  5.36    0.57  -11.87    0.78    0.00  -11.09  1.586
   6.284  0.671  3.51    0.80  -18.33    0.91    0.00  -17.42 1.426E+02

  10.540 17.115  5.65    0.54  -11.54    0.68    0.00  -10.86  1.515
   6.051  0.671  3.66    0.74  -17.87    0.80    0.00  -17.06 1.114E+02

  10.540 17.953  5.96    0.51  -11.20    0.59    0.00  -10.61  1.442
   5.805  0.671  3.81    0.70  -17.39    0.71    0.00  -16.68 8.685E+01

  10.540 18.872  6.28    0.49  -10.88    0.52    0.00  -10.36  1.369
   5.546  0.671  3.97    0.67  -16.92    0.63    0.00  -16.30 6.743E+01

  10.540 19.889  6.63    0.48  -10.52    0.46    0.00  -10.06  1.293
   5.272  0.671  4.14    0.64  -16.42    0.56    0.00  -15.86 5.222E+01

  10.540 21.021  6.99    0.47  -10.16    0.41    0.00   -9.75  1.216
   4.983  0.670  4.32    0.63  -15.89    0.50    0.00  -15.39 4.024E+01

  10.540 22.296  7.37    0.48   -9.77    0.37    0.00   -9.40  1.140
   4.679  0.670  4.50    0.63  -15.32    0.46    0.00  -14.86 3.077E+01

  10.540 23.747  7.78    0.50   -9.33    0.34    0.00   -9.00  1.063
   4.357  0.670  4.71    0.65  -14.69    0.43    0.00  -14.26 2.342E+01

  10.540 25.423  8.20    0.54   -8.86    0.32    0.00   -8.55  0.990
   4.019  0.670  4.91    0.69  -14.00    0.41    0.00  -13.59 1.761E+01

  10.540 27.390  8.65    0.59   -8.37    0.31    0.00   -8.06  0.919
   3.661  0.670  5.14    0.76  -13.27    0.41    0.00  -12.86 1.313E+01

  10.540 29.751  9.12    0.68   -7.90    0.32    0.00   -7.58  0.856
   3.284  0.670  5.37    0.87  -12.55    0.43    0.00  -12.12 9.649E+00

  10.540 32.665  9.63    0.82   -7.57    0.36    0.00   -7.22  0.803
   2.887  0.670  5.62    1.05  -12.04    0.49    0.00  -11.55 6.953E+00

  10.540 36.406 10.15    1.06   -7.74    0.45    0.00   -7.29  0.765
   2.468  0.670  5.87    1.35  -12.20    0.63    0.00  -11.58 4.892E+00

  10.540 41.478 10.71    1.49  -10.19    0.67    0.00   -9.53  0.751
   2.025  0.670  6.15    1.95  -15.57    0.95    0.00  -14.62 3.333E+00

  10.540  5.728  1.03    8.79  -43.88   30.46    0.00  -13.42  3.477
   9.754  0.696  1.33   12.21  -50.79   29.26    0.00  -21.53 1.091E+05

  10.540  5.896  1.08    8.35  -42.11   28.74    0.00  -13.37  3.453
   9.710  0.695  1.36   11.61  -49.19   27.74    0.00  -21.45 8.877E+04

  10.540  6.070  1.14    7.96  -40.62   27.21    0.00  -13.40  3.429
   9.665  0.696  1.38   11.08  -47.82   26.37    0.00  -21.46 7.210E+04

  10.540  6.249  1.20    7.53  -39.00   25.50    0.00  -13.50  3.398
   9.616  0.695  1.41   10.49  -46.32   24.82    0.00  -21.50 5.854E+04

  10.540  6.435  1.27    7.13  -37.40   23.88    0.00  -13.51  3.364
   9.565  0.694  1.44    9.93  -44.84   23.35    0.00  -21.50 4.749E+04

  10.540  6.628  1.34    6.75  -35.89   22.40    0.00  -13.50  3.330
   9.512  0.695  1.47    9.42  -43.45   21.99    0.00  -21.46 3.842E+04

  10.540  6.828  1.41    6.34  -34.34   20.78    0.00  -13.57  3.289
   9.455  0.694  1.50    8.85  -41.99   20.49    0.00  -21.51 3.116E+04

  10.540  7.035  1.49    5.94  -32.80   19.20    0.00  -13.60  3.245
   9.395  0.694  1.54    8.30  -40.55   19.02    0.00  -21.53 2.526E+04

  10.540  7.249  1.57    5.54  -31.37   17.66    0.00  -13.71  3.199
   9.332  0.694  1.57    7.75  -39.20   17.57    0.00  -21.63 2.051E+04

  10.540  7.472  1.66    5.17  -29.97   16.21    0.00  -13.76  3.152
   9.266  0.694  1.61    7.23  -37.88   16.20    0.00  -21.68 1.663E+04

  10.540  7.703  1.75    4.76  -28.53   14.67    0.00  -13.86  3.097
   9.195  0.693  1.66    6.67  -36.51   14.74    0.00  -21.78 1.355E+04

  10.540  7.944  1.84    4.38  -27.27   13.26    0.00  -14.02  3.043
   9.121  0.693  1.70    6.14  -35.31   13.38    0.00  -21.93 1.105E+04

  10.540  8.193  1.95    4.02  -26.04   11.93    0.00  -14.11  2.987
   9.043  0.693  1.74    5.64  -34.11   12.09    0.00  -22.02 9.002E+03

  10.540  8.454  2.05    3.67  -24.83   10.69    0.00  -14.14  2.930
   8.961  0.693  1.79    5.16  -32.94   10.89    0.00  -22.05 7.335E+03

  10.540  8.725  2.16    3.34  -23.74    9.51    0.00  -14.24  2.870
   8.874  0.692  1.84    4.70  -31.87    9.73    0.00  -22.14 5.990E+03

  10.540  9.008  2.28    3.03  -22.66    8.46    0.00  -14.21  2.811
   8.783  0.693  1.89    4.27  -30.80    8.69    0.00  -22.11 4.878E+03

  10.540  9.303  2.41    2.74  -21.73    7.45    0.00  -14.28  2.748
   8.686  0.692  1.95    3.86  -29.85    7.70    0.00  -22.15 3.983E+03

  10.540  9.611  2.54    2.47  -20.82    6.56    0.00  -14.26  2.684
   8.584  0.692  2.01    3.49  -28.91    6.81    0.00  -22.10 3.242E+03

  10.540  9.934  2.68    2.23  -19.97    5.77    0.00  -14.20  2.622
   8.477  0.692  2.07    3.15  -28.02    6.02    0.00  -22.00 2.633E+03

  10.540 10.272  2.83    2.00  -19.13    5.05    0.00  -14.09  2.556
   8.363  0.692  2.14    2.83  -27.12    5.29    0.00  -21.83 2.136E+03

  10.540 10.627  2.98    1.81  -18.38    4.43    0.00  -13.95  2.493
   8.244  0.692  2.21    2.56  -26.30    4.67    0.00  -21.63 1.725E+03

  10.540 10.999  3.14    1.63  -17.69    3.87    0.00  -13.82  2.428
   8.118  0.692  2.28    2.30  -25.53    4.11    0.00  -21.42 1.389E+03

  10.540 11.391  3.32    1.47  -17.01    3.39    0.00  -13.62  2.363
   7.985  0.692  2.36    2.08  -24.75    3.61    0.00  -21.13 1.115E+03

  10.540 11.804  3.50    1.33  -16.43    2.96    0.00  -13.47  2.299
   7.845  0.691  2.44    1.88  -24.05    3.18    0.00  -20.88 8.915E+02

  10.540 12.240  3.69    1.20  -15.78    2.59    0.00  -13.19  2.233
   7.697  0.691  2.53    1.70  -23.29    2.79    0.00  -20.50 7.100E+02

  10.540 12.702  3.89    1.09  -15.20    2.26    0.00  -12.94  2.167
   7.541  0.691  2.62    1.54  -22.60    2.45    0.00  -20.14 5.636E+02

  10.540 13.192  4.10    0.98  -14.69    1.97    0.00  -12.72  2.099
   7.376  0.691  2.71    1.40  -21.95    2.15    0.00  -19.80 4.463E+02

  10.540 13.713  4.33    0.90  -14.20    1.72    0.00  -12.47  2.034
   7.203  0.691  2.81    1.27  -21.34    1.89    0.00  -19.45 3.519E+02

  10.540 14.268  4.56    0.82  -13.73    1.50    0.00  -12.22  1.966
   7.020  0.691  2.92    1.16  -20.75    1.66    0.00  -19.08 2.769E+02

  10.540 14.863  4.81    0.75  -13.33    1.30    0.00  -12.02  1.895
   6.826  0.691  3.04    1.05  -20.21    1.45    0.00  -18.76 2.179E+02

  10.540 15.501  5.08    0.69  -12.93    1.14    0.00  -11.80  1.826
   6.623  0.691  3.15    0.97  -19.70    1.28    0.00  -18.42 1.706E+02

  10.540 16.188  5.36    0.63  -12.56    0.99    0.00  -11.57  1.754
   6.408  0.691  3.28    0.89  -19.19    1.12    0.00  -18.08 1.335E+02

  10.540 16.933  5.65    0.59  -12.21    0.86    0.00  -11.35  1.681
   6.182  0.691  3.41    0.82  -18.72    0.98    0.00  -17.74 1.041E+02

  10.540 17.742  5.96    0.55  -11.86    0.75    0.00  -11.11  1.605
   5.943  0.691  3.55    0.77  -18.24    0.86    0.00  -17.38 8.108E+01

  10.540 18.628  6.28    0.52  -11.53    0.65    0.00  -10.88  1.527
   5.691  0.691  3.70    0.72  -17.78    0.76    0.00  -17.02 6.299E+01

  10.540 19.604  6.63    0.50  -11.18    0.57    0.00  -10.61  1.446
   5.425  0.691  3.85    0.68  -17.28    0.67    0.00  -16.61 4.878E+01

  10.540 20.686  6.99    0.49  -10.82    0.50    0.00  -10.32  1.362
   5.144  0.690  4.02    0.66  -16.77    0.60    0.00  -16.17 3.766E+01

  10.540 21.897  7.37    0.49  -10.45    0.44    0.00  -10.01  1.279
   4.849  0.690  4.19    0.65  -16.24    0.54    0.00  -15.70 2.886E+01

  10.540 23.267  7.78    0.49  -10.05    0.40    0.00   -9.66  1.193
   4.537  0.690  4.37    0.65  -15.66    0.49    0.00  -15.17 2.201E+01

  10.540 24.835  8.20    0.51   -9.61    0.36    0.00   -9.24  1.107
   4.208  0.690  4.56    0.67  -15.01    0.46    0.00  -14.56 1.665E+01

  10.540 26.659  8.65    0.55   -9.15    0.34    0.00   -8.80  1.024
   3.861  0.690  4.76    0.71  -14.34    0.44    0.00  -13.90 1.249E+01

  10.540 28.821  9.13    0.61   -8.69    0.33    0.00   -8.35  0.944
   3.495  0.690  4.97    0.79  -13.66    0.44    0.00  -13.22 9.253E+00

  10.540 31.446  9.63    0.71   -8.37    0.35    0.00   -8.02  0.873
   3.109  0.690  5.20    0.91  -13.17    0.46    0.00  -12.70 6.758E+00

  10.540 34.739 10.15    0.87   -8.54    0.39    0.00   -8.15  0.814
   2.702  0.690  5.44    1.11  -13.34    0.54    0.00  -12.80 4.838E+00

  10.540 39.062 10.71    1.15  -10.96    0.51    0.00  -10.44  0.774
   2.272  0.690  5.69    1.49  -16.61    0.72    0.00  -15.89 3.377E+00

  10.540  5.721  1.03    9.68  -47.48   33.76    0.00  -13.73  3.501
   9.776  0.716  1.29   13.39  -54.02   32.10    0.00  -21.92 1.089E+05

  10.540  5.889  1.08    9.24  -45.83   32.13    0.00  -13.70  3.488
   9.734  0.716  1.31   12.80  -52.54   30.67    0.00  -21.87 8.840E+04

  10.540  6.062  1.14    8.78  -44.08   30.38    0.00  -13.70  3.472
   9.689  0.715  1.34   12.17  -50.96   29.12    0.00  -21.84 7.172E+04

  10.540  6.241  1.20    8.39  -42.47   28.86    0.00  -13.62  3.453
   9.643  0.716  1.36   11.63  -49.51   27.75    0.00  -21.75 5.802E+04

  10.540  6.426  1.27    7.93  -40.90   27.08    0.00  -13.81  3.428
   9.593  0.715  1.39   11.01  -48.05   26.16    0.00  -21.89 4.701E+04

  10.540  6.618  1.34    7.52  -39.24   25.48    0.00  -13.76  3.401
   9.541  0.715  1.41   10.45  -46.53   24.71    0.00  -21.82 3.794E+04

  10.540  6.817  1.41    7.10  -37.56   23.85    0.00  -13.72  3.370
   9.486  0.715  1.44    9.88  -44.99   23.22    0.00  -21.77 3.064E+04

  10.540  7.022  1.49    6.69  -35.99   22.21    0.00  -13.78  3.335
   9.428  0.714  1.48    9.31  -43.52   21.71    0.00  -21.81 2.475E+04

  10.540  7.236  1.57    6.25  -34.34   20.49    0.00  -13.85  3.295
   9.366  0.714  1.51    8.70  -41.98   20.12    0.00  -21.86 2.003E+04

  10.540  7.457  1.66    5.85  -32.85   18.94    0.00  -13.91  3.255
   9.302  0.714  1.55    8.15  -40.59   18.68    0.00  -21.91 1.618E+04

  10.540  7.687  1.75    5.43  -31.36   17.35    0.00  -14.01  3.211
   9.234  0.714  1.58    7.58  -39.20   17.18    0.00  -22.01 1.310E+04

  10.540  7.926  1.85    5.02  -29.93   15.80    0.00  -14.14  3.163
   9.162  0.713  1.62    7.01  -37.84   15.71    0.00  -22.13 1.063E+04

  10.540  8.174  1.95    4.62  -28.60   14.29    0.00  -14.32  3.112
   9.086  0.713  1.66    6.46  -36.57   14.27    0.00  -22.30 8.633E+03

  10.540  8.433  2.05    4.23  -27.18   12.87    0.00  -14.31  3.060
   9.006  0.713  1.71    5.93  -35.22   12.91    0.00  -22.31 7.010E+03

  10.540  8.702  2.16    3.86  -25.85   11.50    0.00  -14.34  3.004
   8.921  0.712  1.75    5.41  -33.93   11.60    0.00  -22.33 5.701E+03

  10.540  8.982  2.28    3.51  -24.66   10.26    0.00  -14.40  2.947
   8.832  0.712  1.80    4.92  -32.77   10.38    0.00  -22.39 4.637E+03

  10.540  9.275  2.41    3.19  -23.64    9.13    0.00  -14.51  2.892
   8.739  0.713  1.85    4.47  -31.76    9.28    0.00  -22.47 3.767E+03

  10.540  9.580  2.54    2.88  -22.55    8.08    0.00  -14.47  2.833
   8.640  0.712  1.91    4.05  -30.66    8.25    0.00  -22.41 3.060E+03

  10.540  9.900  2.68    2.59  -21.59    7.10    0.00  -14.49  2.771
   8.535  0.712  1.96    3.65  -29.68    7.29    0.00  -22.39 2.486E+03

  10.540 10.234  2.83    2.34  -20.71    6.25    0.00  -14.46  2.710
   8.425  0.712  2.02    3.29  -28.76    6.44    0.00  -22.32 2.013E+03

  10.540 10.585  2.98    2.10  -19.84    5.49    0.00  -14.35  2.648
   8.309  0.712  2.09    2.97  -27.84    5.69    0.00  -22.16 1.626E+03

  10.540 10.953  3.14    1.89  -19.01    4.80    0.00  -14.21  2.584
   8.186  0.712  2.15    2.67  -26.95    5.00    0.00  -21.95 1.311E+03

  10.540 11.340  3.32    1.70  -18.25    4.21    0.00  -14.04  2.522
   8.057  0.712  2.22    2.40  -26.11    4.40    0.00  -21.71 1.052E+03

  10.540 11.747  3.50    1.53  -17.57    3.69    0.00  -13.88  2.459
   7.921  0.712  2.30    2.17  -25.34    3.88    0.00  -21.46 8.408E+02

  10.540 12.177  3.69    1.38  -16.92    3.22    0.00  -13.70  2.395
   7.777  0.711  2.38    1.96  -24.59    3.41    0.00  -21.18 6.704E+02

  10.540 12.631  3.89    1.25  -16.25    2.82    0.00  -13.43  2.329
   7.625  0.711  2.46    1.77  -23.81    2.99    0.00  -20.82 5.325E+02

  10.540 13.112  4.10    1.13  -15.71    2.47    0.00  -13.24  2.266
   7.466  0.711  2.55    1.60  -23.15    2.64    0.00  -20.51 4.207E+02

  10.540 13.623  4.33    1.03  -15.16    2.16    0.00  -13.01  2.200
   7.297  0.711  2.64    1.45  -22.49    2.32    0.00  -20.17 3.319E+02

  10.540 14.168  4.56    0.93  -14.65    1.88    0.00  -12.77  2.132
   7.119  0.711  2.74    1.32  -21.85    2.04    0.00  -19.82 2.611E+02

  10.540 14.749  4.81    0.85  -14.16    1.64    0.00  -12.53  2.063
   6.931  0.711  2.84    1.20  -21.24    1.78    0.00  -19.46 2.048E+02

  10.540 15.372  5.08    0.77  -13.75    1.43    0.00  -12.32  1.993
   6.733  0.711  2.95    1.09  -20.70    1.56    0.00  -19.14 1.604E+02

  10.540 16.042  5.36    0.71  -13.33    1.24    0.00  -12.09  1.923
   6.525  0.711  3.06    1.00  -20.17    1.37    0.00  -18.79 1.250E+02

  10.540 16.765  5.65    0.65  -12.95    1.08    0.00  -11.87  1.847
   6.304  0.711  3.18    0.92  -19.66    1.20    0.00  -18.46 9.760E+01

  10.540 17.550  5.96    0.61  -12.58    0.94    0.00  -11.64  1.771
   6.072  0.711  3.31    0.85  -19.16    1.05    0.00  -18.11 7.588E+01

  10.540 18.406  6.28    0.57  -12.22    0.81    0.00  -11.41  1.691
   5.827  0.711  3.44    0.79  -18.68    0.92    0.00  -17.76 5.888E+01

  10.540 19.345  6.63    0.54  -11.89    0.71    0.00  -11.18  1.609
   5.569  0.711  3.58    0.74  -18.21    0.81    0.00  -17.40 4.555E+01

  10.540 20.383  6.99    0.51  -11.53    0.62    0.00  -10.91  1.524
   5.297  0.711  3.73    0.70  -17.71    0.72    0.00  -17.00 3.510E+01

  10.540 21.539  7.37    0.50  -11.16    0.54    0.00  -10.62  1.433
   5.009  0.710  3.89    0.68  -17.19    0.64    0.00  -16.55 2.699E+01

  10.540 22.838  7.78    0.50  -10.78    0.48    0.00  -10.30  1.340
   4.706  0.710  4.05    0.67  -16.64    0.57    0.00  -16.07 2.063E+01

  10.540 24.316  8.20    0.51  -10.36    0.43    0.00   -9.94  1.242
   4.386  0.710  4.23    0.67  -16.04    0.52    0.00  -15.52 1.568E+01

  10.540 26.020  8.65    0.53   -9.93    0.39    0.00   -9.53  1.150
   4.049  0.710  4.41    0.69  -15.41    0.48    0.00  -14.92 1.181E+01

  10.540 28.018  9.12    0.57   -9.48    0.37    0.00   -9.12  1.056
   3.693  0.710  4.61    0.74  -14.76    0.46    0.00  -14.30 8.822E+00

  10.540 30.412  9.62    0.64   -9.17    0.36    0.00   -8.80  0.967
   3.318  0.710  4.81    0.82  -14.28    0.47    0.00  -13.81 6.505E+00

  10.540 33.360 10.15    0.74   -9.32    0.38    0.00   -8.95  0.888
   2.923  0.710  5.02    0.95  -14.45    0.50    0.00  -13.95 4.715E+00

  10.540 37.130 10.71    0.93  -11.66    0.44    0.00  -11.22  0.824
   2.505  0.710  5.25    1.19  -17.59    0.60    0.00  -16.99 3.356E+00

  10.540  5.715  1.03   10.69  -50.96   37.08    0.00  -13.88  3.481
   9.797  0.736  1.25   14.73  -57.13   34.92    0.00  -22.20 1.088E+05

  10.540  5.882  1.08   10.21  -49.35   35.39    0.00  -13.96  3.478
   9.756  0.736  1.27   14.09  -55.70   33.45    0.00  -22.24 8.828E+04

  10.540  6.055  1.14    9.76  -47.71   33.78    0.00  -13.93  3.472
   9.713  0.736  1.29   13.48  -54.23   32.04    0.00  -22.19 7.139E+04

  10.540  6.233  1.20    9.29  -45.92   32.04    0.00  -13.88  3.462
   9.667  0.735  1.31   12.84  -52.63   30.51    0.00  -22.12 5.769E+04

  10.540  6.417  1.27    8.84  -44.27   30.38    0.00  -13.89  3.448
   9.619  0.735  1.34   12.23  -51.13   29.03    0.00  -22.10 4.653E+04

  10.540  6.608  1.34    8.38  -42.60   28.64    0.00  -13.96  3.429
   9.568  0.735  1.36   11.60  -49.61   27.48    0.00  -22.13 3.753E+04

  10.540  6.806  1.41    7.96  -40.95   27.01    0.00  -13.94  3.407
   9.515  0.735  1.39   11.02  -48.10   26.01    0.00  -22.10 3.021E+04

  10.540  7.011  1.49    7.50  -39.23   25.24    0.00  -13.98  3.381
   9.458  0.734  1.42   10.40  -46.51   24.40    0.00  -22.11 2.433E+04

  10.540  7.223  1.57    7.06  -37.73   23.57    0.00  -14.16  3.352
   9.399  0.734  1.45    9.80  -45.12   22.87    0.00  -22.26 1.960E+04

  10.540  7.444  1.66    6.62  -36.03   21.87    0.00  -14.16  3.318
   9.336  0.734  1.48    9.20  -43.55   21.31    0.00  -22.24 1.578E+04

  10.540  7.672  1.75    6.16  -34.33   20.10    0.00  -14.23  3.281
   9.269  0.733  1.52    8.56  -41.97   19.66    0.00  -22.31 1.274E+04

  10.540  7.910  1.85    5.74  -32.87   18.51    0.00  -14.35  3.242
   9.200  0.734  1.55    7.99  -40.60   18.17    0.00  -22.42 1.027E+04

  10.540  8.156  1.95    5.30  -31.24   16.87    0.00  -14.37  3.199
   9.126  0.733  1.59    7.39  -39.08   16.63    0.00  -22.45 8.302E+03

  10.540  8.413  2.05    4.88  -29.77   15.29    0.00  -14.48  3.153
