EXTERNAL/TSAI:  VERSION OF 8/8/96

RUNPLAN for CLAS hadronization experiment                               
 inclusive:                                                             
                                                                        
CLAS Carbon                                                             
                                                                        

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  6, 12);   avgA =  12.000; amuM= 12.002; avgM= 11.180
 targ= ordina; ttarg(rl)=0.00601; twall=0.00129; tbeam=0.00264; tspec=0.00000
         Nseg  =   2
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 1
   9.112  0.653  1.81    4.28  -25.85   10.34    0.00  -15.50 1.573E+03

  10.540  7.982  1.85    3.41  -22.01    9.10    0.00  -12.91  2.690
   9.034  0.653  1.86    3.92  -24.82    9.29    0.00  -15.53 1.289E+03

  10.540  8.236  1.95    3.10  -21.06    8.08    0.00  -12.98  2.628
   8.951  0.653  1.92    3.57  -23.86    8.26    0.00  -15.60 1.058E+03

  10.540  8.500  2.05    2.80  -20.11    7.12    0.00  -12.99  2.564
   8.863  0.652  1.98    3.23  -22.91    7.30    0.00  -15.61 8.699E+02

  10.540  8.776  2.16    2.53  -19.32    6.27    0.00  -13.05  2.502
   8.771  0.652  2.04    2.92  -22.11    6.45    0.00  -15.66 7.145E+02

  10.540  9.064  2.28    2.28  -18.53    5.51    0.00  -13.03  2.441
   8.674  0.652  2.10    2.64  -21.31    5.67    0.00  -15.64 5.863E+02

  10.540  9.365  2.41    2.06  -17.80    4.83    0.00  -12.97  2.380
   8.572  0.652  2.17    2.38  -20.55    4.99    0.00  -15.57 4.801E+02

  10.540  9.680  2.54    1.85  -17.10    4.20    0.00  -12.90  2.314
   8.463  0.652  2.24    2.13  -19.83    4.35    0.00  -15.48 3.933E+02

  10.540 10.010  2.68    1.66  -16.39    3.67    0.00  -12.73  2.252
   8.349  0.652  2.31    1.92  -19.09    3.80    0.00  -15.28 3.207E+02

  10.540 10.356  2.83    1.49  -15.76    3.20    0.00  -12.56  2.190
   8.229  0.652  2.39    1.73  -18.42    3.33    0.00  -15.09 2.606E+02

  10.540 10.719  2.98    1.34  -15.18    2.79    0.00  -12.40  2.128
   8.102  0.651  2.48    1.55  -17.80    2.91    0.00  -14.89 2.112E+02

  10.540 11.102  3.14    1.21  -14.58    2.43    0.00  -12.15  2.066
   7.968  0.651  2.56    1.40  -17.15    2.54    0.00  -14.61 1.705E+02

  10.540 11.505  3.32    1.09  -13.98    2.11    0.00  -11.87  2.004
   7.827  0.651  2.66    1.27  -16.51    2.22    0.00  -14.29 1.371E+02

  10.540 11.932  3.50    0.99  -13.44    1.84    0.00  -11.60  1.943
   7.678  0.651  2.75    1.15  -15.91    1.94    0.00  -13.98 1.099E+02

  10.540 12.383  3.69    0.90  -12.93    1.60    0.00  -11.33  1.881
   7.521  0.651  2.86    1.04  -15.35    1.69    0.00  -13.66 8.783E+01

  10.540 12.861  3.89    0.81  -12.43    1.40    0.00  -11.03  1.822
   7.356  0.651  2.96    0.94  -14.80    1.48    0.00  -13.32 6.993E+01

  10.540 13.371  4.10    0.74  -11.97    1.21    0.00  -10.76  1.759
   7.181  0.651  3.08    0.86  -14.29    1.29    0.00  -13.00 5.561E+01

  10.540 13.914  4.33    0.68  -11.54    1.06    0.00  -10.48  1.698
   6.997  0.651  3.20    0.79  -13.80    1.13    0.00  -12.67 4.410E+01

  10.540 14.495  4.56    0.62  -11.09    0.92    0.00  -10.18  1.635
   6.802  0.651  3.33    0.72  -13.30    0.98    0.00  -12.32 3.493E+01

  10.540 15.120  4.81    0.57  -10.69    0.80    0.00   -9.89  1.574
   6.598  0.651  3.46    0.66  -12.85    0.86    0.00  -11.99 2.756E+01

  10.540 15.793  5.08    0.53  -10.29    0.69    0.00   -9.60  1.509
   6.381  0.651  3.61    0.61  -12.40    0.75    0.00  -11.65 2.175E+01

  10.540 16.522  5.36    0.50   -9.90    0.60    0.00   -9.30  1.444
   6.153  0.651  3.76    0.57  -11.95    0.65    0.00  -11.30 1.711E+01

  10.540 17.316  5.65    0.47   -9.51    0.53    0.00   -8.98  1.380
   5.913  0.651  3.91    0.54  -11.51    0.57    0.00  -10.93 1.341E+01

  10.540 18.185  5.96    0.45   -9.10    0.46    0.00   -8.64  1.314
   5.659  0.650  4.08    0.52  -11.04    0.51    0.00  -10.53 1.048E+01

  10.540 19.142  6.28    0.44   -8.68    0.41    0.00   -8.27  1.248
   5.392  0.651  4.26    0.50  -10.56    0.45    0.00  -10.11 8.152E+00

  10.540 20.205  6.63    0.44   -8.22    0.36    0.00   -7.86  1.179
   5.109  0.650  4.44    0.50  -10.03    0.40    0.00   -9.63 6.320E+00

  10.540 21.396  6.99    0.44   -7.74    0.33    0.00   -7.41  1.114
   4.812  0.650  4.64    0.50   -9.48    0.37    0.00   -9.11 4.857E+00

  10.540 22.745  7.37    0.46   -7.20    0.30    0.00   -6.90  1.048
   4.498  0.650  4.84    0.52   -8.86    0.34    0.00   -8.52 3.709E+00

  10.540 24.292  7.78    0.49   -6.61    0.29    0.00   -6.32  0.984
   4.167  0.650  5.06    0.55   -8.17    0.33    0.00   -7.85 2.805E+00

  10.540 26.094  8.20    0.54   -5.95    0.28    0.00   -5.67  0.925
   3.818  0.650  5.29    0.60   -7.41    0.32    0.00   -7.09 2.097E+00

  10.540 28.235  8.65    0.62   -5.21    0.29    0.00   -4.92  0.871
   3.449  0.650  5.54    0.69   -6.56    0.34    0.00   -6.22 1.550E+00

  10.540 30.844  9.13    0.74   -4.44    0.32    0.00   -4.11  0.827
   3.061  0.650  5.79    0.82   -5.66    0.38    0.00   -5.29 1.123E+00

  10.540 34.129  9.62    0.93   -3.71    0.40    0.00   -3.31  0.794
   2.651  0.650  6.06    1.04   -4.80    0.46    0.00   -4.34 7.968E-01

  10.540 38.467 10.15    1.28   -3.25    0.56    0.00   -2.69  0.782
   2.219  0.650  6.34    1.43   -4.25    0.66    0.00   -3.58 5.474E-01

  10.540 44.610 10.71    1.96   -4.27    1.01    0.00   -3.26  0.798
   1.763  0.650  6.64    2.23   -5.35    1.19    0.00   -4.16 3.591E-01

  10.540  5.735  1.03    7.93  -39.68   26.73    0.00  -12.94  3.381
   9.730  0.675  1.37    9.08  -42.23   26.57    0.00  -15.65 1.208E+04

  10.540  5.904  1.08    7.53  -37.93   25.12    0.00  -12.81  3.347
   9.685  0.675  1.40    8.63  -40.53   25.01    0.00  -15.52 9.840E+03

  10.540  6.078  1.14    7.14  -36.47   23.57    0.00  -12.91  3.311
   9.638  0.675  1.43    8.18  -39.10   23.50    0.00  -15.60 8.010E+03

  10.540  6.259  1.20    6.79  -34.93   22.16    0.00  -12.78  3.275
   9.589  0.675  1.46    7.78  -37.60   22.13    0.00  -15.46 6.495E+03

  10.540  6.445  1.27    6.41  -33.43   20.61    0.00  -12.81  3.231
   9.536  0.674  1.49    7.34  -36.11   20.63    0.00  -15.49 5.271E+03

  10.540  6.639  1.34    6.04  -32.02   19.18    0.00  -12.84  3.187
   9.481  0.674  1.53    6.93  -34.73   19.23    0.00  -15.50 4.273E+03

  10.540  6.839  1.41    5.67  -30.47   17.70    0.00  -12.77  3.137
   9.422  0.674  1.56    6.50  -33.21   17.78    0.00  -15.43 3.466E+03

  10.540  7.047  1.49    5.32  -29.15   16.35    0.00  -12.80  3.090
   9.361  0.674  1.60    6.10  -31.90   16.45    0.00  -15.45 2.809E+03

  10.540  7.263  1.57    4.95  -27.82   14.96    0.00  -12.85  3.038
   9.296  0.674  1.64    5.68  -30.58   15.08    0.00  -15.50 2.283E+03

  10.540  7.487  1.66    4.58  -26.51   13.58    0.00  -12.93  2.981
   9.227  0.673  1.69    5.26  -29.30   13.72    0.00  -15.58 1.859E+03

  10.540  7.720  1.75    4.22  -25.41   12.29    0.00  -13.12  2.927
   9.155  0.673  1.73    4.85  -28.20   12.43    0.00  -15.76 1.517E+03

  10.540  7.962  1.84    3.88  -24.16   11.07    0.00  -13.09  2.870
   9.079  0.673  1.78    4.46  -26.96   11.22    0.00  -15.74 1.237E+03

  10.540  8.214  1.95    3.54  -23.04    9.86    0.00  -13.18  2.809
   8.998  0.672  1.83    4.07  -25.84   10.02    0.00  -15.83 1.013E+03

  10.540  8.476  2.05    3.22  -22.05    8.80    0.00  -13.25  2.752
   8.914  0.673  1.88    3.71  -24.86    8.96    0.00  -15.90 8.281E+02

  10.540  8.750  2.16    2.92  -21.00    7.77    0.00  -13.22  2.689
   8.824  0.672  1.94    3.36  -23.80    7.93    0.00  -15.88 6.784E+02

  10.540  9.035  2.28    2.63  -20.12    6.85    0.00  -13.26  2.629
   8.730  0.672  1.99    3.03  -22.91    7.00    0.00  -15.91 5.556E+02

  10.540  9.333  2.41    2.38  -19.25    6.03    0.00  -13.22  2.568
   8.631  0.672  2.05    2.74  -22.04    6.18    0.00  -15.86 4.542E+02

  10.540  9.644  2.54    2.13  -18.50    5.28    0.00  -13.22  2.505
   8.526  0.672  2.12    2.46  -21.26    5.42    0.00  -15.85 3.713E+02

  10.540  9.970  2.68    1.92  -17.70    4.60    0.00  -13.09  2.441
   8.415  0.672  2.19    2.21  -20.44    4.74    0.00  -15.70 3.029E+02

  10.540 10.312  2.83    1.72  -16.97    4.01    0.00  -12.95  2.377
   8.298  0.672  2.26    1.99  -19.68    4.14    0.00  -15.54 2.465E+02

  10.540 10.671  2.98    1.54  -16.34    3.50    0.00  -12.84  2.315
   8.175  0.672  2.34    1.78  -19.01    3.62    0.00  -15.39 1.999E+02

  10.540 11.049  3.14    1.39  -15.64    3.05    0.00  -12.59  2.252
   8.045  0.671  2.42    1.60  -18.27    3.16    0.00  -15.11 1.615E+02

  10.540 11.446  3.32    1.25  -15.01    2.65    0.00  -12.35  2.188
   7.908  0.671  2.50    1.44  -17.60    2.76    0.00  -14.84 1.300E+02

  10.540 11.865  3.50    1.13  -14.46    2.31    0.00  -12.15  2.127
   7.764  0.671  2.59    1.30  -17.00    2.41    0.00  -14.59 1.042E+02

  10.540 12.309  3.69    1.02  -13.86    2.02    0.00  -11.84  2.064
   7.612  0.671  2.69    1.18  -16.36    2.11    0.00  -14.25 8.327E+01

  10.540 12.779  3.89    0.92  -13.34    1.75    0.00  -11.59  2.000
   7.451  0.671  2.79    1.07  -15.79    1.84    0.00  -13.95 6.639E+01

  10.540 13.278  4.10    0.84  -12.81    1.53    0.00  -11.28  1.938
   7.282  0.671  2.89    0.97  -15.20    1.61    0.00  -13.59 5.269E+01

  10.540 13.809  4.33    0.76  -12.35    1.33    0.00  -11.03  1.873
   7.103  0.671  3.00    0.88  -14.70    1.40    0.00  -13.30 4.179E+01

  10.540 14.377  4.56    0.69  -11.87    1.15    0.00  -10.72  1.807
   6.914  0.671  3.12    0.80  -14.16    1.22    0.00  -12.94 3.305E+01

  10.540 14.986  4.81    0.64  -11.44    1.00    0.00  -10.44  1.741
   6.715  0.671  3.24    0.74  -13.68    1.06    0.00  -12.62 2.608E+01

  10.540 15.640  5.08    0.59  -11.03    0.87    0.00  -10.16  1.675
   6.506  0.671  3.37    0.68  -13.22    0.93    0.00  -12.29 2.051E+01

  10.540 16.348  5.36    0.54  -10.60    0.75    0.00   -9.84  1.606
   6.284  0.671  3.51    0.63  -12.73    0.81    0.00  -11.92 1.613E+01

  10.540 17.115  5.65    0.51  -10.21    0.66    0.00   -9.56  1.536
   6.051  0.671  3.66    0.59  -12.29    0.70    0.00  -11.59 1.263E+01

  10.540 17.953  5.96    0.48   -9.81    0.57    0.00   -9.24  1.465
   5.805  0.671  3.81    0.55  -11.84    0.62    0.00  -11.22 9.869E+00

  10.540 18.872  6.28    0.46   -9.40    0.50    0.00   -8.90  1.394
   5.546  0.671  3.97    0.53  -11.37    0.54    0.00  -10.82 7.677E+00

  10.540 19.889  6.63    0.45   -8.95    0.44    0.00   -8.51  1.319
   5.272  0.671  4.14    0.51  -10.85    0.48    0.00  -10.37 5.952E+00

  10.540 21.021  6.99    0.45   -8.48    0.39    0.00   -8.09  1.243
   4.983  0.670  4.32    0.51  -10.32    0.43    0.00   -9.89 4.591E+00

  10.540 22.296  7.37    0.45   -7.99    0.35    0.00   -7.63  1.168
   4.679  0.670  4.50    0.51   -9.75    0.39    0.00   -9.36 3.513E+00

  10.540 23.747  7.78    0.47   -7.43    0.33    0.00   -7.10  1.092
   4.357  0.670  4.71    0.53   -9.11    0.36    0.00   -8.74 2.673E+00

  10.540 25.423  8.20    0.51   -6.81    0.31    0.00   -6.50  1.021
   4.019  0.670  4.91    0.56   -8.40    0.35    0.00   -8.05 2.008E+00

  10.540 27.390  8.65    0.56   -6.13    0.30    0.00   -5.83  0.951
   3.661  0.670  5.14    0.62   -7.62    0.34    0.00   -7.28 1.496E+00

  10.540 29.751  9.12    0.65   -5.42    0.31    0.00   -5.10  0.890
   3.284  0.670  5.37    0.72   -6.79    0.36    0.00   -6.43 1.097E+00

  10.540 32.665  9.63    0.78   -4.77    0.35    0.00   -4.42  0.839
   2.887  0.670  5.62    0.87   -6.04    0.41    0.00   -5.63 7.887E-01

  10.540 36.406 10.15    1.01   -4.46    0.45    0.00   -4.02  0.805
   2.468  0.670  5.87    1.12   -5.65    0.52    0.00   -5.13 5.532E-01

  10.540 41.478 10.71    1.42   -5.74    0.68    0.00   -5.06  0.794
   2.025  0.670  6.15    1.60   -7.02    0.79    0.00   -6.22 3.756E-01

  10.540  5.728  1.03    8.79  -43.42   30.36    0.00  -13.07  3.466
   9.754  0.696  1.33   10.05  -45.85   30.04    0.00  -15.80 1.198E+04

  10.540  5.896  1.08    8.34  -41.57   28.58    0.00  -12.99  3.440
   9.710  0.695  1.36    9.54  -44.06   28.33    0.00  -15.72 9.746E+03

  10.540  6.070  1.14    7.94  -40.11   27.02    0.00  -13.10  3.415
   9.665  0.696  1.38    9.08  -42.64   26.82    0.00  -15.82 7.920E+03

  10.540  6.249  1.20    7.51  -38.39   25.31    0.00  -13.07  3.381
   9.616  0.695  1.41    8.60  -40.95   25.17    0.00  -15.78 6.422E+03

  10.540  6.435  1.27    7.11  -36.78   23.72    0.00  -13.06  3.347
   9.565  0.694  1.44    8.14  -39.38   23.62    0.00  -15.76 5.201E+03

  10.540  6.628  1.34    6.74  -35.31   22.23    0.00  -13.08  3.312
   9.512  0.695  1.47    7.71  -37.95   22.17    0.00  -15.78 4.206E+03

  10.540  6.828  1.41    6.34  -33.70   20.66    0.00  -13.03  3.271
   9.455  0.694  1.50    7.27  -36.37   20.65    0.00  -15.72 3.400E+03

  10.540  7.035  1.49    5.95  -32.17   19.11    0.00  -13.06  3.227
   9.395  0.694  1.54    6.82  -34.86   19.13    0.00  -15.74 2.751E+03

  10.540  7.249  1.57    5.56  -30.75   17.62    0.00  -13.13  3.181
   9.332  0.694  1.57    6.38  -33.46   17.66    0.00  -15.80 2.227E+03

  10.540  7.472  1.66    5.19  -29.40   16.18    0.00  -13.22  3.135
   9.266  0.694  1.61    5.95  -32.14   16.25    0.00  -15.89 1.804E+03

  10.540  7.703  1.75    4.79  -27.90   14.68    0.00  -13.21  3.080
   9.195  0.693  1.66    5.50  -30.66   14.77    0.00  -15.89 1.465E+03

  10.540  7.944  1.84    4.42  -26.57   13.29    0.00  -13.28  3.028
   9.121  0.693  1.70    5.07  -29.35   13.39    0.00  -15.95 1.191E+03

  10.540  8.193  1.95    4.05  -25.33   11.96    0.00  -13.37  2.973
   9.043  0.693  1.74    4.65  -28.12   12.08    0.00  -16.04 9.700E+02

  10.540  8.454  2.05    3.70  -24.17   10.72    0.00  -13.44  2.918
   8.961  0.693  1.79    4.25  -26.97   10.84    0.00  -16.12 7.906E+02

  10.540  8.725  2.16    3.36  -22.99    9.54    0.00  -13.45  2.859
   8.874  0.692  1.84    3.87  -25.80    9.67    0.00  -16.13 6.450E+02

  10.540  9.008  2.28    3.05  -21.93    8.47    0.00  -13.45  2.803
   8.783  0.693  1.89    3.51  -24.73    8.60    0.00  -16.13 5.260E+02

  10.540  9.303  2.41    2.75  -21.00    7.46    0.00  -13.54  2.741
   8.686  0.692  1.95    3.16  -23.79    7.58    0.00  -16.21 4.300E+02

  10.540  9.611  2.54    2.47  -20.05    6.55    0.00  -13.50  2.680
   8.584  0.692  2.01    2.85  -22.84    6.68    0.00  -16.16 3.507E+02

  10.540  9.934  2.68    2.22  -19.23    5.75    0.00  -13.48  2.620
   8.477  0.692  2.07    2.56  -22.00    5.87    0.00  -16.13 2.856E+02

  10.540 10.272  2.83    1.99  -18.38    5.02    0.00  -13.36  2.556
   8.363  0.692  2.14    2.30  -21.12    5.13    0.00  -15.99 2.324E+02

  10.540 10.627  2.98    1.79  -17.63    4.39    0.00  -13.24  2.495
   8.244  0.692  2.21    2.07  -20.34    4.50    0.00  -15.84 1.883E+02

  10.540 10.999  3.14    1.61  -16.88    3.83    0.00  -13.05  2.433
   8.118  0.692  2.28    1.85  -19.57    3.93    0.00  -15.63 1.522E+02

  10.540 11.391  3.32    1.44  -16.20    3.34    0.00  -12.86  2.370
   7.985  0.692  2.36    1.67  -18.85    3.44    0.00  -15.41 1.226E+02

  10.540 11.804  3.50    1.30  -15.52    2.91    0.00  -12.61  2.308
   7.845  0.691  2.44    1.50  -18.13    3.00    0.00  -15.13 9.835E+01

  10.540 12.240  3.69    1.17  -14.90    2.53    0.00  -12.36  2.244
   7.697  0.691  2.53    1.35  -17.46    2.62    0.00  -14.84 7.867E+01

  10.540 12.702  3.89    1.05  -14.31    2.21    0.00  -12.11  2.181
   7.541  0.691  2.62    1.22  -16.83    2.29    0.00  -14.54 6.269E+01

  10.540 13.192  4.10    0.95  -13.76    1.92    0.00  -11.84  2.115
   7.376  0.691  2.71    1.10  -16.22    2.00    0.00  -14.23 4.983E+01

  10.540 13.713  4.33    0.86  -13.24    1.67    0.00  -11.57  2.052
   7.203  0.691  2.81    1.00  -15.66    1.74    0.00  -13.91 3.943E+01

  10.540 14.268  4.56    0.78  -12.72    1.45    0.00  -11.27  1.986
   7.020  0.691  2.92    0.91  -15.09    1.52    0.00  -13.57 3.113E+01

  10.540 14.863  4.81    0.71  -12.23    1.26    0.00  -10.97  1.916
   6.826  0.691  3.04    0.83  -14.55    1.32    0.00  -13.23 2.456E+01

  10.540 15.501  5.08    0.65  -11.79    1.10    0.00  -10.70  1.849
   6.623  0.691  3.15    0.76  -14.06    1.15    0.00  -12.90 1.929E+01

  10.540 16.188  5.36    0.60  -11.34    0.95    0.00  -10.39  1.778
   6.408  0.691  3.28    0.69  -13.55    1.00    0.00  -12.55 1.513E+01

  10.540 16.933  5.65    0.56  -10.94    0.83    0.00  -10.11  1.707
   6.182  0.691  3.41    0.64  -13.10    0.88    0.00  -12.23 1.183E+01

  10.540 17.742  5.96    0.52  -10.52    0.72    0.00   -9.81  1.632
   5.943  0.691  3.55    0.60  -12.63    0.76    0.00  -11.87 9.238E+00

  10.540 18.628  6.28    0.49  -10.10    0.62    0.00   -9.47  1.555
   5.691  0.691  3.70    0.57  -12.15    0.67    0.00  -11.48 7.188E+00

  10.540 19.604  6.63    0.47   -9.67    0.55    0.00   -9.12  1.475
   5.425  0.691  3.85    0.54  -11.66    0.59    0.00  -11.08 5.575E+00

  10.540 20.686  6.99    0.46   -9.21    0.48    0.00   -8.74  1.392
   5.144  0.690  4.02    0.52  -11.14    0.52    0.00  -10.63 4.308E+00

  10.540 21.897  7.37    0.46   -8.73    0.43    0.00   -8.31  1.310
   4.849  0.690  4.19    0.52  -10.60    0.46    0.00  -10.13 3.302E+00

  10.540 23.267  7.78    0.46   -8.22    0.38    0.00   -7.83  1.224
   4.537  0.690  4.37    0.52  -10.00    0.42    0.00   -9.58 2.518E+00

  10.540 24.835  8.20    0.48   -7.63    0.35    0.00   -7.28  1.140
   4.208  0.690  4.56    0.54   -9.34    0.39    0.00   -8.95 1.904E+00

  10.540 26.659  8.65    0.52   -7.00    0.33    0.00   -6.67  1.057
   3.861  0.690  4.76    0.58   -8.62    0.37    0.00   -8.24 1.426E+00

  10.540 28.821  9.13    0.58   -6.34    0.33    0.00   -6.01  0.978
   3.495  0.690  4.97    0.65   -7.85    0.37    0.00   -7.48 1.054E+00

  10.540 31.446  9.63    0.67   -5.74    0.34    0.00   -5.40  0.908
   3.109  0.690  5.20    0.75   -7.16    0.39    0.00   -6.76 7.680E-01

  10.540 34.739 10.15    0.83   -5.50    0.39    0.00   -5.11  0.852
   2.702  0.690  5.44    0.92   -6.85    0.45    0.00   -6.39 5.480E-01

  10.540 39.062 10.71    1.10   -6.92    0.51    0.00   -6.41  0.816
   2.272  0.690  5.69    1.23   -8.37    0.60    0.00   -7.77 3.810E-01

  10.540  5.721  1.03    9.71  -47.09   33.92    0.00  -13.17  3.507
   9.776  0.716  1.29   11.08  -49.38   33.44    0.00  -15.95 1.192E+04

  10.540  5.889  1.08    9.25  -45.42   32.20    0.00  -13.22  3.493
   9.734  0.716  1.31   10.57  -47.78   31.79    0.00  -15.99 9.682E+03

  10.540  6.062  1.14    8.78  -43.66   30.38    0.00  -13.27  3.474
   9.689  0.715  1.34   10.03  -46.07   30.04    0.00  -16.03 7.859E+03

  10.540  6.241  1.20    8.38  -42.09   28.83    0.00  -13.26  3.454
   9.643  0.716  1.36    9.57  -44.55   28.54    0.00  -16.01 6.357E+03

  10.540  6.426  1.27    7.92  -40.38   27.06    0.00  -13.32  3.428
   9.593  0.715  1.39    9.06  -42.89   26.83    0.00  -16.06 5.143E+03

  10.540  6.618  1.34    7.51  -38.67   25.45    0.00  -13.22  3.400
   9.541  0.715  1.41    8.59  -41.23   25.27    0.00  -15.96 4.147E+03

  10.540  6.817  1.41    7.10  -37.13   23.81    0.00  -13.32  3.368
   9.486  0.715  1.44    8.12  -39.72   23.68    0.00  -16.04 3.346E+03

  10.540  7.022  1.49    6.69  -35.48   22.20    0.00  -13.28  3.333
   9.428  0.714  1.48    7.65  -38.11   22.11    0.00  -15.99 2.696E+03

  10.540  7.236  1.57    6.26  -33.79   20.51    0.00  -13.28  3.292
   9.366  0.714  1.51    7.16  -36.45   20.46    0.00  -15.99 2.177E+03

  10.540  7.457  1.66    5.86  -32.29   18.98    0.00  -13.31  3.253
   9.302  0.714  1.55    6.71  -34.98   18.97    0.00  -16.02 1.756E+03

  10.540  7.687  1.75    5.46  -30.80   17.43    0.00  -13.37  3.209
   9.234  0.714  1.58    6.25  -33.52   17.44    0.00  -16.07 1.418E+03

  10.540  7.926  1.85    5.05  -29.32   15.89    0.00  -13.43  3.162
   9.162  0.713  1.62    5.79  -32.07   15.93    0.00  -16.14 1.148E+03

  10.540  8.174  1.95    4.65  -27.93   14.39    0.00  -13.55  3.112
   9.086  0.713  1.66    5.33  -30.70   14.44    0.00  -16.26 9.308E+02

  10.540  8.433  2.05    4.26  -26.64   12.96    0.00  -13.69  3.061
   9.006  0.713  1.71    4.89  -29.42   13.03    0.00  -16.39 7.559E+02

  10.540  8.702  2.16    3.88  -25.22   11.59    0.00  -13.63  3.005
   8.921  0.712  1.75    4.46  -28.01   11.67    0.00  -16.34 6.144E+02

  10.540  8.982  2.28    3.53  -24.03   10.32    0.00  -13.71  2.951
   8.832  0.712  1.80    4.05  -26.83   10.42    0.00  -16.42 4.998E+02

  10.540  9.275  2.41    3.20  -22.95    9.19    0.00  -13.76  2.897
   8.739  0.713  1.85    3.68  -25.75    9.29    0.00  -16.47 4.063E+02

  10.540  9.580  2.54    2.89  -21.92    8.11    0.00  -13.81  2.840
   8.640  0.712  1.91    3.32  -24.72    8.22    0.00  -16.51 3.307E+02

  10.540  9.900  2.68    2.59  -20.88    7.12    0.00  -13.76  2.779
   8.535  0.712  1.96    2.98  -23.67    7.23    0.00  -16.45 2.691E+02

  10.540 10.234  2.83    2.33  -19.93    6.25    0.00  -13.68  2.721
   8.425  0.712  2.02    2.68  -22.71    6.35    0.00  -16.35 2.185E+02

  10.540 10.585  2.98    2.09  -19.10    5.47    0.00  -13.62  2.661
   8.309  0.712  2.09    2.41  -21.85    5.57    0.00  -16.28 1.770E+02

  10.540 10.953  3.14    1.87  -18.22    4.78    0.00  -13.45  2.599
   8.186  0.712  2.15    2.15  -20.95    4.87    0.00  -16.08 1.432E+02

  10.540 11.340  3.32    1.68  -17.46    4.17    0.00  -13.28  2.539
   8.057  0.712  2.22    1.93  -20.16    4.27    0.00  -15.89 1.153E+02

  10.540 11.747  3.50    1.50  -16.77    3.64    0.00  -13.13  2.478
   7.921  0.712  2.30    1.74  -19.44    3.73    0.00  -15.71 9.260E+01

  10.540 12.177  3.69    1.35  -16.06    3.17    0.00  -12.89  2.416
   7.777  0.711  2.38    1.56  -18.69    3.26    0.00  -15.43 7.410E+01
